continent,num_open_ports,cdf
Africa,254,0.99922550561708035
Africa,255,0.99922816710980522
Africa,256,0.99923082860253
Africa,257,0.99923349009525486
Africa,259,0.99923881308070439
Africa,260,0.999244136066154
Africa,261,0.99924945905160367
Africa,263,0.99925212054432844
Africa,265,0.99925478203705331
Africa,267,0.999260105022503
Africa,268,0.99926276651522772
Africa,269,0.99926542800795259
Africa,271,0.99926808950067736
Africa,272,0.99927075099340212
Africa,274,0.999273412486127
Africa,275,0.99927873547157664
Africa,276,0.99928405845702617
Africa,279,0.99929204293520069
Africa,280,0.99929470442792545
Africa,281,0.99930268890609986
Africa,283,0.9993080118915495
Africa,288,0.99931067338427426
Africa,292,0.9993159963697239
Africa,293,0.99932131935517354
Africa,297,0.99932398084789831
Africa,298,0.99933196532607282
Africa,301,0.99933462681879759
